http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://chinacxyy.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://img14.360buyimg.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://www.vilagnomad.com,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,1782,0,163,0.186062078,15.03057412,0,54,0.464172169,346,266,3,13.12296334,13.66091954,1.04115942,151,266,7,13.12296334,26.67895652,bad
http://www.wu8188.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,24,6857,0,823,2.094878288,158.2737008,0,184,5.987108014,1207,1615,33,139.1595519,251.6900697,13.12765957,520,1575,111,138.7652623,523.7269504,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://ak.imgfarm.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bad
http://www.easycaptchas.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://chinacxyy.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://schertzauto.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bad
http://portal.dddgaming.com,3,27,33,0,5,0,27,2,0,55,81,17,150,4,2,38,11,0,33,1877,775285,0,10832,0.665138826,113.0610493,0,23835,3.641566906,287917,8688,23,88.15352923,84.17612194,inf,105854,4038,37,85.57659442,inf,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://chinacxyy.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
http://www.xj9599.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,314,0,3,0.00955414,4.999082989,0,17,0.202380952,84,26,1,3.979097891,3.702380952,0.447368421,38,26,1,3.979097891,6.973684211,bad
http://www.824555.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,322,0,3,0.00931677,5.083987102,0,17,0.202380952,84,34,1,4.395998871,3.797619048,0.447368421,38,34,1,4.395998871,7.184210526,bad
http://www.jin0044.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,322,0,3,0.00931677,5.014566002,0,17,0.202380952,84,34,1,4.4548224,3.797619048,0.447368421,38,34,1,4.4548224,7.184210526,bad
http://9779.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,0.125592417,5.053368492,0,10,0.096153846,104,29,1,3.926272374,3.548076923,0.238095238,42,29,1,3.926272374,7.261904762,bad
